id_dokumenta,prejeto,,placnik,prejemnik,referenca_dobro,znesek,datum_placila,zastopnik_dolznika,upnik_trr,upnik_banka,dolznik_trr,dolznik_banka
10639526,2017-07-17,10:56:20,OBČINA IZOLA,"BLUNET, inštalacije, gradbeništvo, kmetijstvo d.o.o.",SI0034-2017,257.66,2017-08-31,Kolenc Igor,SI56101000048223739,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10639528,2017-07-17,10:56:20,OBČINA IZOLA,"BLUNET, inštalacije, gradbeništvo, kmetijstvo d.o.o.",SI0033-2017,2547.36,2017-08-31,Kolenc Igor,SI56101000048223739,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10639550,2017-07-17,10:56:27,OBČINA IZOLA,"BLUNET, inštalacije, gradbeništvo, kmetijstvo d.o.o.",SI0035-2017,382.47,2017-08-31,Kolenc Igor,SI56101000048223739,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10639551,2017-07-17,10:56:27,OBČINA IZOLA,"BLUNET, inštalacije, gradbeništvo, kmetijstvo d.o.o.",SI0036-2017,1481.57,2017-08-31,Kolenc Igor,SI56101000048223739,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10640673,2017-07-17,12:56:14,OBČINA IZOLA,"KOMMUNIO, upravljanje nepremičnin, d.o.o.",SI120283017061017,2.55,2017-08-31,Kolenc Igor,SI56290000059815683,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
10641844,2017-07-17,13:48:19,OBČINA IZOLA,NANA POVŠIČ RUŽIĆ - NOTARKA,,204.96,,Kolenc Igor,SI56101000043420881,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10641922,2017-07-17,13:53:41,OBČINA IZOLA,"PALISADA proizvodnja, trženje in inženiring d.o.o., Jesenice",SI00513-20170801,305.00,,Kolenc Igor,SI56029490255211977,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10642054,2017-07-17,14:04:14,OBČINA IZOLA,"Upravljanje Piran, družba za upravljanje nepremičnin, d.o.o.",SI0017-363-002789,20.74,2017-08-25,Kolenc Igor,SI56330000005267867,HAABSI22XXX,SI56012400100006381,BSLJSI2XXXX
10643421,2017-07-17,15:13:17,OBČINA IZOLA,"ODVETNIŠKA PISARNA MUŽINA, ŽVIPELJ IN PARTNERJI d.o.o.",SI121736000631008,251.99,2017-08-31,Kolenc Igor,SI56022870257994171,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10643481,2017-07-17,15:32:56,OBČINA IZOLA,MINISTRSTVO ZA JAVNO UPRAVO,SI2831305-7130007-90414817,151.27,,Kolenc Igor,SI56011006300109972,BSLJSI2XICL,SI56012400100006381,UJPLSI2DICL
10645338,2017-07-17,18:30:09,OBČINA IZOLA,"COMUNITA' AUTOGESTITA DELLA NAZIONALITA' ITALIANA DI ISOLA, ITALIJANSKA SAMOUPRAVNA NARODNA SKUPNOST-IZOLA",SI0035-0000212,1500.00,2017-08-23,Kolenc Igor,SI56012406490184797,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10645767,2017-07-17,20:52:16,OBČINA IZOLA,"GORIŠKA LOKALNA ENERGETSKA AGENCIJA, Nova Gorica",00 295,16.78,,Kolenc Igor,SI56047500001242330,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10645947,2017-07-17,20:53:01,OBČINA IZOLA,"GORIŠKA LOKALNA ENERGETSKA AGENCIJA, Nova Gorica",00 319,134.69,,Kolenc Igor,SI56047500001242330,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10646167,2017-07-18,02:08:35,OBČINA IZOLA,ADRIATIC SLOVENICA Zavarovalna družba d.d.,SI121070130482100,373.28,,Kolenc Igor,SI56101000035026210,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10646174,2017-07-18,02:08:36,OBČINA IZOLA,ADRIATIC SLOVENICA Zavarovalna družba d.d.,SI121070130498864,353.08,,Kolenc Igor,SI56101000035026210,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10646175,2017-07-18,02:08:36,OBČINA IZOLA,ADRIATIC SLOVENICA Zavarovalna družba d.d.,SI121070130499160,855.86,,Kolenc Igor,SI56101000035026210,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10646176,2017-07-18,02:08:37,OBČINA IZOLA,ADRIATIC SLOVENICA Zavarovalna družba d.d.,SI121070130492050,166.12,,Kolenc Igor,SI56101000035026210,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10647027,2017-07-18,08:29:01,OBČINA IZOLA,"SOLINE Pridelava soli, d.o.o.",,117.50,,Kolenc Igor,SI56101000032654851,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10647164,2017-07-18,08:56:55,OBČINA IZOLA,ZDRAVSTVENI DOM IZOLA,SI003-2017,4725.00,2017-08-31,Kolenc Igor,SI56012406030920740,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10647166,2017-07-18,08:59:23,OBČINA IZOLA,ZDRAVSTVENI DOM IZOLA,SI003-2017,1666.67,2017-08-31,Kolenc Igor,SI56012406030920740,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10648658,2017-07-18,11:09:45,OBČINA IZOLA,PROSTOVOLJNO GASILSKO DRUŠTVO KORTE,SI0014-2017,5241.21,2017-08-11,Kolenc Igor,SI56101000029032483,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10652462,2017-07-18,15:49:13,OBČINA IZOLA,OSNOVNA ŠOLA SEČOVLJE SCUOLA ELEMENTARE SICCIOLE,SI125015817000050,754.29,2017-08-31,Kolenc Igor,SI56012906030674626,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10656177,2017-07-19,07:38:15,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-17002147,251.08,,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10657759,2017-07-19,10:13:51,OBČINA IZOLA,"CVETLIČARNA MIMI, NADA JERMAN S.P.",SI00101-0000112,36.00,2017-08-25,Kolenc Igor,SI56101000035407420,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10657761,2017-07-19,10:13:52,OBČINA IZOLA,"CVETLIČARNA MIMI, NADA JERMAN S.P.",SI00106-0000112,71.60,2017-08-25,Kolenc Igor,SI56101000035407420,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10657764,2017-07-19,10:13:52,OBČINA IZOLA,"CVETLIČARNA MIMI, NADA JERMAN S.P.",SI00110-0000112,30.00,2017-08-25,Kolenc Igor,SI56101000035407420,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10658850,2017-07-19,11:47:04,OBČINA IZOLA,NANA POVŠIČ RUŽIĆ - NOTARKA,,452.62,,Kolenc Igor,SI56101000043420881,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10660063,2017-07-19,13:15:23,OBČINA IZOLA,GRAFFIT LINE trgovsko in storitveno podjetje d.o.o. Izola,SI0017-300-000043,150.22,2017-08-31,Kolenc Igor,SI56022870254035213,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10660556,2017-07-19,14:12:20,OBČINA IZOLA,Rdeči križ Slovenije – Območno združenje Izola Croce rossa della Slovenia – Associazione territoriale di Isola,SI00133-2017,87.50,2017-08-22,Kolenc Igor,SI56101000029190108,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10660803,2017-07-19,14:36:23,OBČINA IZOLA,"CENTER ZA KULTURO, ŠPORT IN PRIREDITVE IZOLA CENTRO PER LA CULTURA, LO SPORT E LE MANIFESTAZIONI ISOLA",SI0000121-2017,18.65,2017-08-22,Kolenc Igor,SI56012406030722569,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10660899,2017-07-19,14:36:30,OBČINA IZOLA,"CENTER ZA KULTURO, ŠPORT IN PRIREDITVE IZOLA CENTRO PER LA CULTURA, LO SPORT E LE MANIFESTAZIONI ISOLA",SI0000122-2017,2033.48,2017-08-25,Kolenc Igor,SI56012406030722569,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10660956,2017-07-19,14:36:37,OBČINA IZOLA,"CENTER ZA KULTURO, ŠPORT IN PRIREDITVE IZOLA CENTRO PER LA CULTURA, LO SPORT E LE MANIFESTAZIONI ISOLA",SI0000123-2017,4669.27,2017-08-25,Kolenc Igor,SI56012406030722569,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10662968,2017-07-19,17:05:25,OBČINA IZOLA,"GRENKELEASING, dajanje opreme in naprav v najem in zakup, d.o.o.",SI00116-1817,1388.15,2017-08-18,Kolenc Igor,SI56290000050054282,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
10663033,2017-07-19,17:05:33,OBČINA IZOLA,Banka Intesa Sanpaolo d.d.,SI99,0.52,,Kolenc Igor,SI56101111020304044,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10663917,2017-07-19,21:30:36,OBČINA IZOLA,"GOSTINSTVO, BRUNO ZARO, S.P.",SI00201744,420.00,,Kolenc Igor,SI56101000047949326,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10663990,2017-07-19,22:22:12,OBČINA IZOLA,"DZS, založništvo in trgovina, d.d.",SI005874190-53707481-1,20.00,2017-08-23,Kolenc Igor,SI56070000000038405,GORESI2XXXX,SI56012400100006381,BSLJSI2XXXX
10664120,2017-07-20,02:11:02,OBČINA IZOLA,ADRIATIC SLOVENICA Zavarovalna družba d.d.,SI121070130476089,5368.68,,Kolenc Igor,SI56101000035026210,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10664121,2017-07-20,02:11:02,OBČINA IZOLA,ADRIATIC SLOVENICA Zavarovalna družba d.d.,SI121070130487501,4278.21,,Kolenc Igor,SI56101000035026210,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10664518,2017-07-20,07:29:40,OBČINA IZOLA,POSLOVNI SISTEM MERCATOR d.d.,SI015361-171010849-0,7.41,,Kolenc Igor,SI56029220015960569,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10665794,2017-07-20,09:54:10,OBČINA IZOLA,"Odmaševanje kanalizacije, Samo Regent s.p.",SI00313-16510801,292.80,2017-08-25,Kolenc Igor,SI56101000053745658,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10666332,2017-07-20,11:06:20,OBČINA IZOLA,"DRUŠTVO INVALIDOV IZOLA, Associazione degli invalidi Isola",SI0071-02-2017,943.87,2017-08-23,Kolenc Igor,SI56610000014261869,HDELSI22XXX,SI56012400100006381,BSLJSI2XXXX
10669760,2017-07-20,16:56:40,OBČINA IZOLA,Banka Intesa Sanpaolo d.d.,SI99,0.45,,Kolenc Igor,SI56101111020304044,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10671025,2017-07-20,20:45:12,OBČINA IZOLA,"GORENJSKA BANKA D.D., KRANJ",SI053877019-2558296,12254.91,,Kolenc Igor,SI56010000000700035,GORESI2XXXX,SI56012400100006381,BSLJSI2XXXX
10671698,2017-07-21,07:22:19,OBČINA IZOLA,"ALEŠ ŠTEFANČIČ S.P. GRADBENO PROJEKTIRANJE, NADZOR IN OBDELAVA PODATKOV",SI0019-2017,1098.00,2017-08-31,Kolenc Igor,SI56101000035089745,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10673562,2017-07-21,09:51:52,OBČINA IZOLA,"DELTA IZOLA trgovina, informatika, storitve d.o.o.",SI99,275.72,,Kolenc Igor,SI56101000047702655,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10673651,2017-07-21,10:02:11,OBČINA IZOLA,SKAT - Trgovina d.o.o.,SI009433-1001267,356.26,2017-08-31,Kolenc Igor,SI56101000000034915,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10674037,2017-07-21,10:43:49,OBČINA IZOLA,"OBLIKA2 d.o.o. projektiranje, inženiring, gradnja in oblikovanje",SI00020-17,1220.00,2017-08-31,Kolenc Igor,SI56101000038529365,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10676581,2017-07-21,14:32:17,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-17002128,632.57,,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10676668,2017-07-21,14:32:34,OBČINA IZOLA,EFG storitve in turizem d.o.o.,,408.70,,Kolenc Igor,SI56031351000043844,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10676699,2017-07-21,14:42:47,OBČINA IZOLA,BELVEDERE hoteli in turizem d.o.o.,SI00160167-2017,222.50,2017-08-31,Kolenc Igor,SI56101000011589555,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10677093,2017-07-21,15:09:10,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI125001702587640,4.59,,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10678486,2017-07-21,16:58:41,OBČINA IZOLA,"GORENJSKA BANKA D.D., KRANJ",SI053923010-2558296,8345.23,,Kolenc Igor,SI56010000000700035,GORESI2XXXX,SI56012400100006381,BSLJSI2XXXX
10679320,2017-07-21,20:46:15,OBČINA IZOLA,"GORENJSKA BANKA D.D., KRANJ",SI053877019-2558296,1355.39,,Kolenc Igor,SI56010000000700035,GORESI2XXXX,SI56012400100006381,BSLJSI2XXXX
10681507,2017-07-24,08:38:19,OBČINA IZOLA,"Okrepčevalnica-gril PRI PEROTU, Predrag Dvorančić, s.p.",SI002-100-39,510.01,2017-08-25,Kolenc Igor,SI56101000047423295,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10681713,2017-07-24,09:09:17,OBČINA IZOLA,"JAVNO PODJETJE KOMUNALA Izola, d.o.o. Azienda pubblica KOMUNALA Isola, S.r.l.",SI001237-17002123,6364.51,,Kolenc Igor,SI56101000029080595,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10682331,2017-07-24,10:16:47,OBČINA IZOLA,"O2, trgovina in poslovne storitve, d.o.o.",SI002017-00004,471.97,,Kolenc Igor,SI56290000055629066,BACXSI22XXX,SI56012400100006381,BSLJSI2XXXX
10682484,2017-07-24,10:37:49,OBČINA IZOLA,SKAT - Trgovina d.o.o.,SI008232-1001267,568.00,2017-08-17,Kolenc Igor,SI56101000000034915,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10683334,2017-07-24,12:17:04,OBČINA IZOLA,"TZ IZOLA - Turistično združenje Izola, g.i.z.",SI0016-17,4965.86,2017-09-05,Kolenc Igor,SI56101000029182833,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10683357,2017-07-24,12:22:10,OBČINA IZOLA,"TZ IZOLA - Turistično združenje Izola, g.i.z.",SI0015-17,5724.14,,Kolenc Igor,SI56101000029182833,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10683365,2017-07-24,12:22:12,OBČINA IZOLA,"TZ IZOLA - Turistično združenje Izola, g.i.z.",SI0014-17,24.99,2017-09-05,Kolenc Igor,SI56101000029182833,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10685700,2017-07-24,15:29:46,OBČINA IZOLA,OSNOVNA ŠOLA VOJKE ŠMUC IZOLA SCUOLA ELEMENTARE VOJKA ŠMUC ISOLA,SI120002930000015,5748.31,2017-08-31,Kolenc Igor,SI56012406030653796,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10685701,2017-07-24,15:30:12,OBČINA IZOLA,OSNOVNA ŠOLA VOJKE ŠMUC IZOLA SCUOLA ELEMENTARE VOJKA ŠMUC ISOLA,SI120002830000013,0.00,,Kolenc Igor,SI56012406030653796,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10688909,2017-07-25,08:33:34,OBČINA IZOLA,SKAT - Trgovina d.o.o.,SI009577-1001267,329.74,2017-08-31,Kolenc Igor,SI56101000000034915,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10692512,2017-07-25,13:06:46,OBČINA IZOLA,"GEOTIM 89, geodetske in druge storitve d.o.o.",SI99,17118.43,,Kolenc Igor,SI56101000044080578,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10692614,2017-07-25,13:12:03,OBČINA IZOLA,"GEOTIM 89, geodetske in druge storitve d.o.o.",SI99,7015.00,,Kolenc Igor,SI56101000044080578,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10692712,2017-07-25,13:22:23,OBČINA IZOLA,"GEOTIM 89, geodetske in druge storitve d.o.o.",SI99,18019.40,,Kolenc Igor,SI56101000044080578,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10693805,2017-07-25,15:27:22,OBČINA IZOLA,OSNOVNA ŠOLA IN VRTEC ANKARAN SCUOLA ELEMENTARE E GIARDINO D'INFANZIA ANCARANO,SI0048-17,489.73,2017-08-23,Kolenc Igor,SI56014136000000109,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10694852,2017-07-25,16:55:53,OBČINA IZOLA,Banka Intesa Sanpaolo d.d.,SI99,0.45,,Kolenc Igor,SI56101111020304044,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10695160,2017-07-25,18:20:42,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123300008611183,13.88,2017-08-25,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10696092,2017-07-25,20:04:29,OBČINA IZOLA,"Elektro Maribor Energija plus, podjetje za trženje energije in storitev d.o.o.",SI123300008595110,62.02,2017-08-25,Kolenc Igor,SI56045150001853305,KBMASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10697772,2017-07-26,08:45:57,OBČINA IZOLA,MESTNA OBČINA MARIBOR,SI1875698-7141998-17001222,284.28,2017-08-23,Kolenc Igor,SI56012700100008403,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10701014,2017-07-26,14:53:15,OBČINA IZOLA,MINISTRSTVO ZA OKOLJE IN PROSTOR DIREKCIJA REPUBLIKE SLOVENIJE ZA VODE,SI1125550-7103131-00026117,40241.75,,Kolenc Igor,SI56011001006250097,BSLJSI2XICL,SI56012400100006381,UJPLSI2DICL
10701885,2017-07-26,16:56:25,OBČINA IZOLA,Banka Intesa Sanpaolo d.d.,SI99,1.77,,Kolenc Igor,SI56101111020304044,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10702954,2017-07-26,21:32:16,OBČINA IZOLA,Rdeči križ Slovenije – Območno združenje Izola Croce rossa della Slovenia – Associazione territoriale di Isola,SI00151-2017,6612.71,2017-09-07,Kolenc Igor,SI56101000029190108,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10704227,2017-07-27,09:04:00,OBČINA IZOLA,"GGS podjetje za geodetsko, gradbeno in svetovalno dejavnost, d.o.o. Koper",SI00165-2017,366.00,2017-08-31,Kolenc Igor,SI56101000032615663,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10704366,2017-07-27,09:19:28,OBČINA IZOLA,"GGS podjetje za geodetsko, gradbeno in svetovalno dejavnost, d.o.o. Koper",SI00166-2017,414.80,2017-08-31,Kolenc Igor,SI56101000032615663,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10705617,2017-07-27,12:04:18,OBČINA IZOLA,LAKOVIČ-BOSSMAN KARMEN - ZASEBNA SPECIALISTIČNA AMBULANTA SPLOŠNE MEDICINE,SI99,56.70,,Kolenc Igor,SI56101000035338065,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10705642,2017-07-27,12:04:22,OBČINA IZOLA,JAVNO PODJETJE - AZIENDA PUBLICA RIŽANSKI VODOVOD KOPER d.o.o. - s.r.l.,SI121217201706523,6241.60,,Kolenc Igor,SI56101000000055382,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10705952,2017-07-31,14:07:22,OBČINA IZOLA,MESTNA OBČINA LJUBLJANA,SI1875604-2992051-09007857,1517.46,2017-09-07,Kolenc Igor,SI56012610100000114,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10706083,2017-07-27,12:53:41,OBČINA IZOLA,"GRAFIST, gradbeništvo, trgovina in storitve, d.o.o.",SI00787-17-9390,10854.89,,Kolenc Igor,SI56022360050927084,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10706201,2017-07-27,12:53:55,OBČINA IZOLA,SUMMIT LEASING SLOVENIJA d.o.o.,SI129999005082017,62.68,2017-08-04,Kolenc Igor,SI56029220254430704,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10706343,2017-07-27,12:54:11,OBČINA IZOLA,SUMMIT LEASING SLOVENIJA d.o.o.,SI129999004627931,74.67,2017-08-04,Kolenc Igor,SI56029220254430704,LJBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10706493,2017-07-27,12:56:01,OBČINA IZOLA,"STUDIO MAK design in inženiring, d.o.o.",SI00056-2017,2915.80,2017-09-07,Kolenc Igor,SI56101000029209120,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10706653,2017-07-27,13:16:39,OBČINA IZOLA,DRUŠTVO LIKOVNIH UMETNIKOV ''INSULA'' IZOLA,SI005-17,2583.40,2017-08-31,Kolenc Igor,SI56101000029190787,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10706903,2017-07-27,13:47:39,OBČINA IZOLA,NANA POVŠIČ RUŽIĆ - NOTARKA,,51.24,,Kolenc Igor,SI56101000043420881,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10706946,2017-07-27,13:57:55,OBČINA IZOLA,EPIK konzultiranje d.o.o.,,1207.80,,Kolenc Igor,SI56101000039821793,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10707788,2017-07-27,15:36:23,OBČINA IZOLA,Intermatic inženiring & consulting d.o.o.,SI121730000304001,3351.34,,Kolenc Igor,SI56031311005710295,SKBASI2XXXX,SI56012400100006381,BSLJSI2XXXX
10707861,2017-07-27,16:01:55,OBČINA IZOLA,SAOP Računalništvo d.o.o.,SI001680-0119009,244.00,2017-08-31,Kolenc Igor,SI56051008010777371,ABANSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10707909,2017-07-27,16:02:03,OBČINA IZOLA,SAOP Računalništvo d.o.o.,SI001256-0119009,242.78,2017-08-31,Kolenc Igor,SI56051008010777371,ABANSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10710785,2017-07-28,08:57:52,OBČINA IZOLA,OSREDNJA KNJIŽNICA SREČKA VILHARJA KOPER BIBLIOTECA CENTRALE SREČKO VILHAR CAPODISTRIA,SI0073-0000333,736.97,2017-08-31,Kolenc Igor,SI56012506030371327,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10711990,2017-07-28,11:02:50,OBČINA IZOLA,"TZ IZOLA - Turistično združenje Izola, g.i.z.",SI003-17,7625.06,,Kolenc Igor,SI56101000029182833,BAKOSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10713890,2017-07-28,13:03:29,OBČINA IZOLA,DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,SI128804017017620,337.10,,Kolenc Igor,SI56011006030265575,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10713891,2017-07-28,13:03:30,OBČINA IZOLA,DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,SI128804017017604,338.23,2017-09-01,Kolenc Igor,SI56011006030265575,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10713944,2017-07-28,13:09:56,OBČINA IZOLA,DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,SI128804017017663,356.46,,Kolenc Igor,SI56011006030265575,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10713945,2017-07-28,13:09:57,OBČINA IZOLA,DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,SI128804017017647,357.59,2017-09-01,Kolenc Igor,SI56011006030265575,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10714071,2017-07-28,13:28:40,OBČINA IZOLA,DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,SI128804017017701,337.10,,Kolenc Igor,SI56011006030265575,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10714072,2017-07-28,13:28:41,OBČINA IZOLA,DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,SI128804017017680,338.23,2017-09-01,Kolenc Igor,SI56011006030265575,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10714557,2017-07-28,14:14:57,OBČINA IZOLA,DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,SI128804017017728,576.97,2017-09-01,Kolenc Igor,SI56011006030265575,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10714558,2017-07-28,14:14:59,OBČINA IZOLA,DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,SI128804017017744,575.84,,Kolenc Igor,SI56011006030265575,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10714620,2017-07-28,14:20:11,OBČINA IZOLA,DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,SI128804017017760,611.16,2017-09-01,Kolenc Igor,SI56011006030265575,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10714621,2017-07-28,14:20:12,OBČINA IZOLA,DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,SI128804017017787,610.03,,Kolenc Igor,SI56011006030265575,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10714831,2017-07-28,14:35:14,OBČINA IZOLA,DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,SI128804017017809,576.97,2017-09-01,Kolenc Igor,SI56011006030265575,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10714832,2017-07-28,14:35:16,OBČINA IZOLA,DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,SI128804017017825,575.84,,Kolenc Igor,SI56011006030265575,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10714982,2017-07-28,14:48:23,OBČINA IZOLA,DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,SI128804017017868,264.45,,Kolenc Igor,SI56011006030265575,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10714983,2017-07-28,14:48:24,OBČINA IZOLA,DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,SI128804017017841,265.58,2017-09-01,Kolenc Igor,SI56011006030265575,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10715119,2017-07-28,15:04:23,OBČINA IZOLA,DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,SI128804017017884,288.14,2017-09-01,Kolenc Igor,SI56011006030265575,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10715120,2017-07-28,15:04:25,OBČINA IZOLA,DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,SI128804017017906,287.01,,Kolenc Igor,SI56011006030265575,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
10715141,2017-07-28,15:10:17,OBČINA IZOLA,DOM UPOKOJENCEV IZOLA - Casa del pensionato Isola,SI128804017017949,264.45,,Kolenc Igor,SI56011006030265575,BSLJSI2XXXX,SI56012400100006381,BSLJSI2XXXX
